,Unnamed: 0,fullname,id,likes,replies,retweets,text,timestamp,user,date,time,pos,neg,neu,comp
99,99,Farzana Shaheen,919965407250874368,0,0,1,"Aap sab ne Malala ki jeans notice kin..maine usska dupatta notice kiya.
Aapki opinion jaye bhaar mn ☻☻",2017-10-16T16:36:59,FarzanaLAK,2017-10-16,16:36:59,0.0,0.0,1.0,0.0
100,100,ELLE South Africa,919969023936172032,15,0,1,Malala took her first classes at Oxford last week http://bit.ly/2ycLdZC ,2017-10-16T16:51:22,ELLESouthAfrica,2017-10-16,16:51:22,0.0,0.0,1.0,0.0
101,101,Asif Lashari,919970512213770241,0,0,0,Malala Yousafzai at Oxford: http://youtu.be/mMNzOflNKto?a  via @YouTube,2017-10-16T16:57:16,lashari19,2017-10-16,16:57:16,0.0,0.0,1.0,0.0
102,102,Jack Gevertz 🏳️‍🌈,919972004605939712,0,0,0,Commentators in Pakistan are angry at Nobel Peace Prize winner and Oxford student's @Malala's choice of clothing https://tribune.com.pk/story/1532509/malala-yousufzai-bashed-oxford-attire-quite-appalling/ …,2017-10-16T17:03:12,jackgevertz,2017-10-16,17:03:12,0.38,0.118,0.502,0.8074
103,103,Turab Syed,919974359061712896,8,0,1,What's the big deal if @Malala wore jeans lol. Some people are pathetic man,2017-10-16T17:12:34,Tazknight,2017-10-16,17:12:34,0.151,0.2,0.649,-0.2263
104,104,IMRAN ZAKI,919975190829977600,0,0,0,"If women wearing jeans cause earthquakes, as per the BOARana Fazal ur Rehman, then dear Brits,  Malala just started wearing jeans.",2017-10-16T17:15:52,IMRANTHS,2017-10-16,17:15:52,0.115,0.0,0.885,0.3818
105,105,T.L.Miller,919975740606689285,0,0,0,So very proud you're part of the sisterhood. Good luck at Oxford!,2017-10-16T17:18:03,THATmoozie,2017-10-16,17:18:03,0.523,0.0,0.477,0.8709
106,106,Elizabeth Pears,919978047641661442,138,4,47,Ummm... Malala was shot by the Taliban for going to school. I doubt she cares what you think of her fashion choices while she's at Oxford ,2017-10-16T17:27:13,BizPears,2017-10-16,17:27:13,0.105,0.088,0.807,0.128
107,107,shahid malik,919978679014514691,0,0,0,Malala Yousufzai bashed for ‘Oxford attire’ and it’s quite appalling https://tribune.com.pk/story/1532509/malala-yousufzai-bashed-oxford-attire-quite-appalling/ …,2017-10-16T17:29:44,Shahidji,2017-10-16,17:29:44,0.0,0.218,0.782,-0.4201
108,108,Zainab,919979072645681152,1,1,0,A picture of Malala Yousufzai attending Oxford. she looks amazing. typically- pakis are mad that she's not covered enough. fucks sake. pic.twitter.com/O0vbf7xuBj,2017-10-16T17:31:17,786ix,2017-10-16,17:31:17,0.231,0.116,0.653,0.486
109,109,Corina Lynn Becker,919982121032323074,0,0,0, pakistanning: reservoirdogs: My brother is in Malala’s course in oxford and he just sent me this from... https://tmblr.co/ZufSAy2R2S9SE ,2017-10-16T17:43:24,CorinaBecker,2017-10-16,17:43:24,0.0,0.0,1.0,0.0
110,110,Zulfiqar Ahmad,919985223693209601,1,0,0,Malala Yousufzai bashed for ‘Oxford attire’ and it’s quite appalling https://tribune.com.pk/story/1532509/malala-yousufzai-bashed-oxford-attire-quite-appalling/ …,2017-10-16T17:55:44,Zulfikarmza,2017-10-16,17:55:44,0.0,0.218,0.782,-0.4201
111,111,ً,919987439627833344,0,0,0,the fact that my friend gets to tell her kids that an icon like MALALA YOUSAFZAI is in all her lectures at oxford is so awesome,2017-10-16T18:04:32,RAYSFUNERAL,2017-10-16,18:04:32,0.322,0.0,0.678,0.8988
112,112, ❤️Syeda Mahinu  ❤️,919989679252017152,1,0,0,Malala k jeans na to tahalka macha dya,2017-10-16T18:13:26,SyedaMahinu,2017-10-16,18:13:26,0.0,0.0,1.0,0.0
113,113,Fried Eye,919991397649805312,0,0,0,Who said that #Malala in jeans looks like @miakhalifa ?,2017-10-16T18:20:16,friedeye,2017-10-16,18:20:16,0.238,0.0,0.762,0.3612
114,114,Qaiser Wakeel Khatak,919996145727762432,0,0,0,"Malala wears jeans, and people lose their shit!!! 
Hahahahaha that's a new low XD — feeling amused",2017-10-16T18:39:08,QaiserWakeel,2017-10-16,18:39:08,0.358,0.31,0.332,0.3202
115,115,AHMAD CH,919997122149257217,0,0,0,Malala yousafzai leaked pic in jeans viral on social media.leak pics of malala yousafzai in jeans.: http://youtu.be/HKlZgVYWZps?a  via,2017-10-16T18:43:01,ahmadch457,2017-10-16,18:43:01,0.0,0.119,0.881,-0.3182
116,116,Awais Satti,919998731164012544,8,1,1,Who the hell are we to judge Malala on her jeans.Jeans is just a dress like Shalwar Kameez.This nation needs to grow up.,2017-10-16T18:49:24,awassatti,2017-10-16,18:49:24,0.092,0.17,0.738,-0.4767
117,117,prayag sonar,920000973568913409,54,4,24,Mahira wears shorts. Malala wears jeans.Women like to wear what they want. its just their male domintaed country forced them to follow rules,2017-10-16T18:58:19,prayag_sonar,2017-10-16,18:58:19,0.142,0.112,0.746,-0.0516
118,118,Faisal,920002929507135488,0,0,1,May God save @Malala from trolls for wearing jeans.. https://twitter.com/alisalmanalvi/status/919980783187701761 …,2017-10-16T19:06:05,iamfaisal1_,2017-10-16,19:06:05,0.398,0.0,0.602,0.6486
119,119,Humeira Kazmi,920005812965298189,9,3,2,"I can't believe that #Malala wearing jeans is top news in Pakistan, up for debate, fodder for articles. WTF is wrong with this country?!!!",2017-10-16T19:17:33,humeirakazmi,2017-10-16,19:17:33,0.059,0.281,0.66,-0.8275
120,120,Gina Khan,920007545770700812,6,0,2,"I fought hard to wear my jeans as a young woman..long story
But 
Lovely to see @Malala enjoy our freedoms  https://www.samaa.tv/social-buzz/2017/10/malala-jeans/ …?amp=1",2017-10-16T19:24:26,GinaKhanUK,2017-10-16,19:24:26,0.408,0.095,0.498,0.9091
121,121,Ehtmad Shah,920015655423938560,2,0,0,Her dress is modest and still decent than most fitted ladies shalwar kameez which are more revealing than some jeans. #Malala,2017-10-16T19:56:39,EhtmadShah,2017-10-16,19:56:39,0.0,0.0,1.0,0.0
122,122,Rashid H. Rajput.,920022075976372224,6,0,2,"Sunta ja sharmata ja...

Our very own GanjiSwag @junaidakram83 presents:

Haww Haye Malala ne jeans pehan li. 
https://youtu.be/ynxwKx0lMFs ",2017-10-16T20:22:10,RashidRaajput,2017-10-16,20:22:10,0.0,0.0,1.0,0.0
123,123,विक्रम शंकर द्विवेदी,920022260236374016,0,0,0,Malala Yousafzai was clicked wearing jeans in UK. The internet has snapped already http://fb.me/CVEgsfRK ,2017-10-16T20:22:54,Vikram_Dwivedi,2017-10-16,20:22:54,0.0,0.0,1.0,0.0
124,124,راحب,920025036785938434,0,0,0,"Zaid wife was covered , Mahira was smoking & now Malala's jeans Allah kay bando kisi ko tu maf karo. This sick mindset needs to be changed .",2017-10-16T20:33:56,rahibalishah,2017-10-16,20:33:56,0.0,0.139,0.861,-0.596
125,125,Michael Hill,920032390046736384,0,0,0,Malala Yousafzai: 'So excited to go to Oxford!!' http://crwd.fr/2uZCWWu pic.twitter.com/NyUoGxnLy6,2017-10-16T21:03:09,Mr_MikeHill,2017-10-16,21:03:09,0.291,0.0,0.709,0.5719
126,126,JBE,920044163537633280,0,0,0,"Malala Yousafzai nearly died for girls’ education. Today, she started at Oxford. https://www.huffingtonpost.com/entry/malala-yousafzai-oxford-university_us_59db9a7ce4b0b34afa5b1c0a?ncid=engmodushpmg00000004 … via @HuffPost",2017-10-16T21:49:56,msjbe20a,2017-10-16,21:49:56,0.0,0.205,0.795,-0.5574
127,127,Faheem Tanoli,920055878262444033,0,0,0,Bushra g want to see you in jeans too...I am admirer of malala..she looks great :),2017-10-16T22:36:29,FaheemTanoli,2017-10-16,22:36:29,0.505,0.0,0.495,0.8807
128,128,TIMES NOW,920076898402570242,44,29,5,Malala Yousafzai was clicked wearing jeans. Social media users divided http://www.timesnownews.com/international/article/malala-yousafzai-birmingham-jeans-uk-oxford-yousafzai-internet-pakistan-taliban-siasat/107687 …,2017-10-17T00:00:01,TimesNow,2017-10-17,00:00:01,0.0,0.0,1.0,0.0
129,129,Lost Soul,920080324796846080,0,0,0,Malala Yousafzai was clicked wearing jeans. Social media users divided http://www.timesnownews.com/international/article/malala-yousafzai-birmingham-jeans-uk-oxford-yousafzai-internet-pakistan-taliban-siasat/107687 …,2017-10-17T00:13:38,unitewarrior,2017-10-17,00:13:38,0.0,0.0,1.0,0.0
130,130,TLIC,920085794924134400,0,0,0,"Malala Yousafzai Nearly Died For Girls’ Education. Today, She Started At Oxford. http://www.huffingtonpost.com/entry/malala-yousafzai-oxford-university_us_59db9a7ce4b0b34afa5b1c0a …",2017-10-17T00:35:22,Tamaraciocci,2017-10-17,00:35:22,0.0,0.231,0.769,-0.5574
131,131,Nida Khan Yousufzai,920091395632877568,4,0,0,"Koi keh rahi hai

Malala ke jeans pehne per nahi jeans pehne ke Andaz per tanqeed ho rahi hai.

Yani kuch na kuch Ya kuch bhi bolna hi hai.",2017-10-17T00:57:37,NidaYousufzai,2017-10-17,00:57:37,0.0,0.0,1.0,0.0
132,132,omar r quraishi,920108719278645248,39,19,18,Pakistani newspaper places pic of Malala wearing jeans next to a report of an earthquake in (her hometown) Swat pic.twitter.com/BfChGFzU1H,2017-10-17T02:06:28,omar_quraishi,2017-10-17,02:06:28,0.0,0.0,1.0,0.0
133,133,What's in a N'me,920114032689872896,1,0,0,That’s the difference between India and Pak. Those jokers still faint over Jeans #Malala https://twitter.com/timesnow/status/920076898402570242 …,2017-10-17T02:27:34,niradacharya,2017-10-17,02:27:34,0.0,0.0,1.0,0.0
134,134,I AM THAT GIRL,920118423304265728,51,1,13,".@Malala Nearly Died For Girls’ Education. Last week she started at Oxford!
Best #MondayMotivation EVER! 
http://bit.ly/2yrBcYy pic.twitter.com/rFY7VkmIg0",2017-10-17T02:45:01,iamthatgirl,2017-10-17,02:45:01,0.205,0.154,0.641,0.2924
135,135,Civilian,920125535581278209,0,0,0,"Malala looks good in jeans, to haters I say ""Go to hell"".",2017-10-17T03:13:17,mullamerayar,2017-10-17,03:13:17,0.192,0.212,0.596,-0.0772
136,136,FaizanSays..,920132067177979904,0,0,0,Malala k jeans pehn ny sy swat ma zalzala aa gya ,2017-10-17T03:39:14,RjFaizan25,2017-10-17,03:39:14,0.0,0.0,1.0,0.0
137,137,Merinews,920143626281263104,0,1,0,Malala Yousafzai gets trolled and slut shamed after her unverified image wearing jeans in UK goes viral http://www.merinews.com/article/malala-yousafzai-gets-trolled-and-slut-shamed-after-her-unverified-image-wearing-jeans-in-uk-goes-viral/15927609.shtml ….,2017-10-17T04:25:10,merinews,2017-10-17,04:25:10,0.0,0.303,0.697,-0.8126
138,138,Lajuanda M. Asemota,920145597176393728,0,0,0,"Malala Yousafzai, Nobel Peace Prize Laureate, Starts at Oxford http://nyti.ms/2ypqQKK ",2017-10-17T04:33:00,lajuanda_marie,2017-10-17,04:33:00,0.459,0.0,0.541,0.7783
139,139,Patricia E. Talbot,920147717292163072,0,0,0,"Congratulations to you ...
You're an inspiration.
And to Oxford!
They 've honoured their institution by including you in it.",2017-10-17T04:41:25,PatriciaETalbot,2017-10-17,04:41:25,0.388,0.0,0.612,0.8955
140,140,Engr.Muzammal Naseer,920150630915887105,0,0,0,Malala yousafzai wearing Jeans in London UK: http://youtu.be/R4oLE7_Vnak?a  via @YouTube,2017-10-17T04:53:00,muzammalnaseer,2017-10-17,04:53:00,0.0,0.0,1.0,0.0
141,141,Vanna | 13,920156158664380416,3,0,1,Pakistanis are mad at malala for wearing jeans gnsjsjsjsjjs,2017-10-17T05:14:58,winterof_89,2017-10-17,05:14:58,0.0,0.286,0.714,-0.4939
142,142,OddNaari,920175359760392192,13,2,7,"Once hailed for getting shot, @Malala is now getting trolled for wearing jeans. #rehttp://www.oddnaari.in/news/story/malala-yousafzai-oxford-jeans-viral-picture-truth-126511-2017-10-16 …",2017-10-17T06:31:16,OddNaari,2017-10-17,06:31:16,0.128,0.0,0.872,0.2263
143,143,Shakira Hussein,920183893562499073,0,0,0,Malala shares powerful message on her first day at Oxford http://www.independent.co.uk/news/uk/home-news/malala-oxford-university-lecture-first-since-being-shot-taliban-a7991566.html …,2017-10-17T07:05:11,shakirahussein,2017-10-17,07:05:11,0.357,0.0,0.643,0.6124
144,144,khadim jmaat,920184289114849280,0,0,0,"This viral photo of ‘Malala Yousafzai’ wearing jeans sparks huge online debate

http://flip.it/XhDO1w ",2017-10-17T07:06:45,khadimjmaat,2017-10-17,07:06:45,0.161,0.0,0.839,0.3182
145,145,Monaza Qureshi,920185560819535872,31,2,8,"Girl wins nobel prize, no big deal. Girl wears jeans, the whole country is on fire. Only in Pakistan. #Malala",2017-10-17T07:11:48,QMonzi,2017-10-17,07:11:48,0.254,0.167,0.58,0.5267
146,146,Mahreennaaz,920188445489688576,1,1,0,Malala Yousafzai In Wearing Jeans’ Pic Went Viral & Pakistanis Don’t Love It http://www.allladiesfashion.com/index.php/2017/10/17/malala-yousafzai-in-wearing-jeans-pic-went-viral-pakistanis-dont-love-it/ …pic.twitter.com/6ePVE6Lkwq,2017-10-17T07:23:16,mahreennaaz1234,2017-10-17,07:23:16,0.244,0.0,0.756,0.6369
147,147,Imaan Mazari-Hazir,920192806978752512,0,0,0,More people lost their minds over Malala wearing jeans than when she got shot. Our priorities demonstrate why we are our own worst enemy.,2017-10-17T07:40:36,ImaanZHazir,2017-10-17,07:40:36,0.0,0.326,0.674,-0.8801
148,148,Ovais Wani,920193031004831744,2,0,0,"We live in a world where Malala wearing jeans is a news.Malala wearing a duppata in London is a news. Seriously, this sucks.",2017-10-17T07:41:29,Ovais_,2017-10-17,07:41:29,0.0,0.212,0.788,-0.5537
149,149,#Quetta,920193788680732672,11,0,1,Girls wearing trousers/jeans is a normal thing in #UK but #pakistani liberal Aunties are using #Malala in pants as some great achievement!,2017-10-17T07:44:30,Shahid_Qazi1,2017-10-17,07:44:30,0.229,0.0,0.771,0.7871
150,150,Dheeraj Meena 🐦 🇮🇳,920196746533249024,0,0,0,"https://www.indiatimes.com/news/india/unverified-photo-of-malala-yousafzai-wearing-jeans-in-london-sparks-controversy-online-331766.html …
@Malala jeans and top में। जैसा देश वैसा भेस। अब कहाँ गया अपना मजहबी पहनावा?",2017-10-17T07:56:15,dheerajM06,2017-10-17,07:56:15,0.107,0.0,0.893,0.2023
151,151,#Quetta,920197435581976576,11,1,4,If Pakistani liberal aunties get rid of their battalion of house maids & do some tasks themselves they will b able 2 wear jeans like #Malala,2017-10-17T07:58:59,Shahid_Qazi1,2017-10-17,07:58:59,0.102,0.0,0.898,0.3612
152,152,AʀşĦằd KĦâŋYøûşằʆzãî,920202673030418432,0,0,0,@Malala  k jeans peheney phar sirf un pti walon ko aetraz hey jo apney jalsey bhool chukey hein,2017-10-17T08:19:48,akyousafzai125,2017-10-17,08:19:48,0.0,0.0,1.0,0.0
153,153,#Quetta,920203590911823872,0,0,0,Where are all those liberal Aunties who are celebrating #Malala's jeans? Does this lady not need a tweet or a voice? https://twitter.com/timesofislambad/status/920202587432894464 …,2017-10-17T08:23:27,Shahid_Qazi1,2017-10-17,08:23:27,0.176,0.0,0.824,0.6199
154,154,#Quetta,920204487461089280,3,1,1,"I'm not surprised at #Malala's jeans, it's normal, I was in a shock at her low class Kameez  shalwar at every occasion though",2017-10-17T08:27:01,Shahid_Qazi1,2017-10-17,08:27:01,0.0,0.261,0.739,-0.656
155,155,Hamza Muzaffar,920204780257136640,0,0,0,"Retweeted Imaan Mazari-Hazir (@ImaanZHazir):

More people lost their minds over Malala wearing jeans than when... http://fb.me/8wXaWSHIi ",2017-10-17T08:28:10,HamzaMuzaffar78,2017-10-17,08:28:10,0.0,0.147,0.853,-0.3774
156,156,Abid Nasir,920207915759427584,2,1,2,"What Malala has achieved so far?
Oxford has record of giving admissions to celebrities, they don’t conduct screening tests like MIT.",2017-10-17T08:40:38,EngrAbidNasir,2017-10-17,08:40:38,0.205,0.0,0.795,0.5994
157,157,Gulail Wala,920208774073405440,0,0,0,"Shalwar Qameez at every occasion was absolutely fine as @Malala carry it, and so does the jeans !",2017-10-17T08:44:03,khurram786khan1,2017-10-17,08:44:03,0.13,0.0,0.87,0.3367
158,158,SPN9NEWS,920211230199033856,0,0,0,"मलाला यूसुफजई की जींस में हुई तस्वीर वायरल, | Malala Yousafzai in jeans
http://ow.ly/AYn730fVC3V pic.twitter.com/pyYbz7SJoW",2017-10-17T08:53:48,spn9news,2017-10-17,08:53:48,0.0,0.0,1.0,0.0
159,159,Mary Glasgow ELT,920213790813245441,1,0,0,"Malala went to her matriculation at Oxford yesterday: http://www.telegraph.co.uk/education/2017/10/14/malala-yousafzai-attends-oxford-university-matriculation-ceremony …
Read her story in our #ELT Reader http://bit.ly/2yrkEjw ",2017-10-17T09:03:59,MaryGlasgowELT,2017-10-17,09:03:59,0.0,0.0,1.0,0.0
160,160,~ Zainab ~,920217939399323648,0,0,0,So u want to say Malala's jeans shook the whole Sawat  is it Qayamat ki nishani ??,2017-10-17T09:20:28,GoStudyZaini,2017-10-17,09:20:28,0.113,0.081,0.807,0.1414
161,161,ScholasticUKTeachers,920219038772551680,0,0,0,"Malala attended her matriculation ceremony at Oxford University yesterday!
http://www.telegraph.co.uk/education/2017/10/14/malala-yousafzai-attends-oxford-university-matriculation-ceremony/ …",2017-10-17T09:24:50,ScholasticUKTch,2017-10-17,09:24:50,0.0,0.0,1.0,0.0
162,162,vandna,920219724172218368,0,0,0,#Malala Useless controversy after a picture of her wearing Jeans in Oxford. Better things to outrage over,2017-10-17T09:27:33,vandnadhand,2017-10-17,09:27:33,0.132,0.277,0.591,-0.4939
163,163,Ðr. ĦǎmXą,920233193462214656,0,0,0,"How Conservatives we are eventhough no one is watching her in jeans, it's normal for them. #Malala's jeans is trending. 
#HypocriteNation ",2017-10-17T10:21:05,AmeerHamzaNaeem,2017-10-17,10:21:05,0.0,0.099,0.901,-0.296
164,164,Muhammad Saleem,920236391082098688,1,0,0,Sick mentality ppl object on Malala dressing. F/7 is full of jeans dressed girls.,2017-10-17T10:33:47,MuhammadSaleem4,2017-10-17,10:33:47,0.0,0.202,0.798,-0.5106
165,165,Abdullah Zaidi,920237301942358017,0,0,0,Pata hai bhai aap sab liberal ho. Pro jeans ho. Malala defenders ho. Here's your prize. Lets move on maybe?,2017-10-17T10:37:24,abdullahz88,2017-10-17,10:37:24,0.204,0.0,0.796,0.5574
166,166,saeed nasir,920237410079952896,0,0,0,Why Malala Criticized for Using 'Disrespectful' Skinny Jeans BY SAEED NASIR - Fashion Manias http://www.fmanias.com/malala-criticized-using-disrespectful-skinny-jeans-saeed-nasir/ …,2017-10-17T10:37:50,saeednasir14,2017-10-17,10:37:50,0.0,0.161,0.839,-0.3612
167,167,EFrenchTuitionOnline,920244311786164224,2,0,0,"Malala tells her story in a picture #book @tes @NobelPrize laureate @Malala
http://ow.ly/5KmF50eEkPk 
#Oxford
#education
#reading
#inspirationpic.twitter.com/OOla4VOenr",2017-10-17T11:05:15,efrenchtuition,2017-10-17,11:05:15,0.0,0.0,1.0,0.0
168,168,Simah Khalid,920247270339239936,0,0,0,What about all the other girls that were also attacked with You? Do they get world recognition and paid education to Oxford like You too?,2017-10-17T11:17:01,Simeskh,2017-10-17,11:17:01,0.087,0.116,0.797,-0.2168
169,169,Kamran Khan,920250774193655809,0,0,0,"Nation which tops the list of most porn-searching nations are extremely disappointed over seeing Malala in jeans
https://tribune.com.pk/story/823696/pakistan-tops-list-of-most-porn-searching-countries-google/ …",2017-10-17T11:30:56,KamranKhan__,2017-10-17,11:30:56,0.145,0.15,0.705,-0.024
170,170,Yasir Wattoo,920252382054879233,0,0,0,This tweet was in support of @Malala and to criticize those who are commenting of her wearing jeans.  Jeans are not bad if worn well!,2017-10-17T11:37:20,yesir786,2017-10-17,11:37:20,0.303,0.08,0.617,0.7375
171,171,aiman rizvi,920253767198445568,21,0,0,omg!!!! Malala is wearing jeans!!!!! what a big deal!!!! seriously what the hell grow the fuck up dude people are dying in this country,2017-10-17T11:42:50,aimanrizv1,2017-10-17,11:42:50,0.0,0.354,0.646,-0.8994
172,172,Yasir Wattoo,920253849268604928,0,0,0,"I am done explain to dumb people that this tweet was a sarcasm and criticism on those who criticize @Malala for wearing jeans !
Dumb nation!",2017-10-17T11:43:09,yesir786,2017-10-17,11:43:09,0.0,0.448,0.552,-0.9272
173,173,Zeeshan Khattak,920255295900745728,13,2,0,She is in Oxford now.,2017-10-17T11:48:54,khattak,2017-10-17,11:48:54,0.0,0.0,1.0,0.0
